"method","p","graph","icov","n","log.recall.min","log.recall.max","log.aupr","clr.recall.min","clr.recall.max","clr.aupr"
"mb","256","band","pos","512",0.0392156862745098,1,0.997767963356882,0.0392156862745098,1,0.998710034522751
"mb","256","band","pos","512",0.101960784313725,1,0.994332962954075,0.109803921568627,1,0.994771532436906
"mb","256","band","pos","512",0.0313725490196078,1,0.999891067538126,0.0431372549019608,1,0.999726678550208
"mb","256","cluster","neg","32",0.0235294117647059,0.588235294117647,0.186161323296082,0.0235294117647059,0.741176470588235,0.216089918028396
"mb","256","cluster","neg","32",0.0666666666666667,0.576470588235294,0.191218013714185,0.0745098039215686,0.717647058823529,0.204432957586
"mb","256","cluster","neg","32",0.0313725490196078,0.572549019607843,0.15679812740112,0.0352941176470588,0.729411764705882,0.185925043302444
"mb","256","cluster","neg","32",0.0117647058823529,0.576470588235294,0.173615443983514,0.0117647058823529,0.701960784313725,0.166751463509725
"mb","256","cluster","neg","32",0.0274509803921569,0.611764705882353,0.19585533365301,0.0313725490196078,0.76078431372549,0.206327568468281
"mb","256","cluster","neg","32",0.00784313725490196,0.588235294117647,0.141629617555643,0.00784313725490196,0.713725490196078,0.132325909589
"mb","256","cluster","neg","32",0.0392156862745098,0.580392156862745,0.152935298327461,0.0549019607843137,0.713725490196078,0.17337779087866
"mb","256","cluster","neg","32",0.0235294117647059,0.63921568627451,0.247515304170259,0.0274509803921569,0.749019607843137,0.222998577923449
"mb","256","cluster","neg","32",0.0352941176470588,0.6,0.186486748543219,0.0392156862745098,0.749019607843137,0.189709497469644
"mb","256","cluster","neg","32",0.0156862745098039,0.635294117647059,0.226015318968799,0.0196078431372549,0.780392156862745,0.259944534156334
"mb","256","cluster","neg","32",0.0470588235294118,0.607843137254902,0.15706709528325,0.0470588235294118,0.733333333333333,0.187167137121918
"mb","256","cluster","neg","32",0.0235294117647059,0.525490196078431,0.179321451351489,0.0235294117647059,0.658823529411765,0.177434690533427
"mb","256","cluster","neg","32",0.0392156862745098,0.564705882352941,0.166162058350004,0.0588235294117647,0.737254901960784,0.203442039055302
"mb","256","cluster","neg","32",0.0235294117647059,0.6,0.182059964600924,0.0235294117647059,0.76078431372549,0.193316531795262
"mb","256","cluster","neg","32",0.0274509803921569,0.631372549019608,0.177966113335198,0.0235294117647059,0.788235294117647,0.182876432194734
"mb","256","cluster","neg","32",0.0274509803921569,0.592156862745098,0.185725193700986,0.0352941176470588,0.705882352941177,0.203709638017025
"mb","256","cluster","neg","32",0.0352941176470588,0.6,0.191374393854386,0.0313725490196078,0.725490196078431,0.188397283844353
"mb","256","cluster","neg","32",0.0352941176470588,0.580392156862745,0.139181702408564,0.0470588235294118,0.717647058823529,0.157100066837354
"mb","256","cluster","neg","32",0.0156862745098039,0.592156862745098,0.175786880475612,0.0196078431372549,0.705882352941177,0.186476632957461
"mb","256","cluster","neg","32",0.0549019607843137,0.619607843137255,0.179112169412583,0.0627450980392157,0.713725490196078,0.182882890714625
"mb","256","cluster","neg","64",0.0313725490196078,0.862745098039216,0.390043237726855,0.0470588235294118,0.92156862745098,0.387377694817791
"mb","256","cluster","neg","64",0.0313725490196078,0.827450980392157,0.423220682793481,0.0352941176470588,0.925490196078431,0.426874250223005
"mb","256","cluster","neg","64",0.0156862745098039,0.870588235294118,0.47701221230446,0.0156862745098039,0.92156862745098,0.433732433817105
"mb","256","cluster","neg","64",0.0235294117647059,0.843137254901961,0.431573598064353,0.0196078431372549,0.917647058823529,0.42788692196997
"mb","256","cluster","neg","64",0.0235294117647059,0.862745098039216,0.431950844360699,0.0352941176470588,0.929411764705882,0.414037679454681
"mb","256","cluster","neg","64",0.0352941176470588,0.862745098039216,0.458949923115441,0.0392156862745098,0.925490196078431,0.436303912552076
"mb","256","cluster","neg","64",0.0313725490196078,0.866666666666667,0.426657411087462,0.0313725490196078,0.917647058823529,0.440705622968611
"mb","256","cluster","neg","64",0.0392156862745098,0.87843137254902,0.436669761442082,0.0470588235294118,0.929411764705882,0.410319826265092
"mb","256","cluster","neg","64",0.0352941176470588,0.83921568627451,0.449690914566534,0.0392156862745098,0.92156862745098,0.453736303794412
"mb","256","cluster","neg","64",0.0549019607843137,0.870588235294118,0.437465403877887,0.0588235294117647,0.941176470588235,0.404078814022071
"mb","256","cluster","neg","64",0.0431372549019608,0.894117647058824,0.487639816023044,0.0549019607843137,0.956862745098039,0.447788368053426
"mb","256","cluster","neg","64",0.0156862745098039,0.862745098039216,0.419199689585419,0.0196078431372549,0.92156862745098,0.389365827256012
"mb","256","cluster","neg","64",0.0392156862745098,0.827450980392157,0.417183022693453,0.0392156862745098,0.901960784313726,0.38785685676987
"mb","256","cluster","neg","64",0.0470588235294118,0.823529411764706,0.42162060954195,0.0549019607843137,0.886274509803922,0.406175604405009
"mb","256","cluster","neg","64",0.0588235294117647,0.843137254901961,0.432080387284874,0.0666666666666667,0.901960784313726,0.415733309199068
"mb","256","cluster","neg","64",0.0352941176470588,0.815686274509804,0.430481332178148,0.0470588235294118,0.909803921568627,0.400649685647752
"mb","256","cluster","neg","64",0.0352941176470588,0.870588235294118,0.418149236574411,0.0431372549019608,0.941176470588235,0.393109648819473
"mb","256","cluster","neg","64",0.0156862745098039,0.87843137254902,0.452884284764972,0.0156862745098039,0.941176470588235,0.428133866581065
"mb","256","cluster","neg","64",0.0274509803921569,0.843137254901961,0.411982030813809,0.0352941176470588,0.909803921568627,0.397409600347567
"mb","256","cluster","neg","64",0.0274509803921569,0.870588235294118,0.48143333859157,0.0352941176470588,0.937254901960784,0.441695131152206
"mb","256","cluster","neg","128",0.0274509803921569,0.988235294117647,0.70918052982429,0.0352941176470588,0.996078431372549,0.618997104469688
"mb","256","cluster","neg","128",0.0274509803921569,0.976470588235294,0.742943350653023,0.0352941176470588,0.996078431372549,0.66296065637705
"mb","256","cluster","neg","128",0.0352941176470588,0.980392156862745,0.754758467556793,0.0392156862745098,0.988235294117647,0.654174679928038
"mb","256","cluster","neg","128",0.0274509803921569,0.984313725490196,0.717593806649254,0.0274509803921569,0.992156862745098,0.632901668948446
"mb","256","cluster","neg","128",0.0196078431372549,0.976470588235294,0.763512413297039,0.0235294117647059,0.992156862745098,0.689617085701721
"mb","256","cluster","neg","128",0.0352941176470588,0.968627450980392,0.744998296533716,0.0392156862745098,0.984313725490196,0.65070068003397
"mb","256","cluster","neg","128",0.0431372549019608,0.968627450980392,0.728177118136967,0.0470588235294118,0.988235294117647,0.641158024585105
"mb","256","cluster","neg","128",0.0392156862745098,0.988235294117647,0.721598773947481,0.0431372549019608,0.996078431372549,0.622723781900097
"mb","256","cluster","neg","128",0.0117647058823529,0.984313725490196,0.737036669540716,0.0117647058823529,0.992156862745098,0.65834198199387
"mb","256","cluster","neg","128",0.0274509803921569,0.980392156862745,0.777298316709239,0.0274509803921569,0.984313725490196,0.64945338036518
"mb","256","cluster","neg","128",0.0235294117647059,0.984313725490196,0.73277580113741,0.0313725490196078,0.996078431372549,0.632177277428596
"mb","256","cluster","neg","128",0.0313725490196078,0.980392156862745,0.758925800898953,0.0274509803921569,0.996078431372549,0.690665422947328
"mb","256","cluster","neg","128",0.0431372549019608,0.992156862745098,0.757634496741802,0.0509803921568627,1,0.691831009116705
"mb","256","cluster","neg","128",0.0509803921568627,0.972549019607843,0.73689708426906,0.0509803921568627,0.992156862745098,0.634390238408086
"mb","256","cluster","neg","128",0.0313725490196078,0.976470588235294,0.788984353547616,0.0352941176470588,0.996078431372549,0.687096750939468
"mb","256","cluster","neg","128",0.0470588235294118,0.984313725490196,0.712154177683053,0.0549019607843137,0.996078431372549,0.574352739882499
"mb","256","cluster","neg","128",0.0588235294117647,0.972549019607843,0.733229066894353,0.0666666666666667,0.980392156862745,0.641639387508953
"mb","256","cluster","neg","128",0.0470588235294118,0.976470588235294,0.710494846672382,0.0549019607843137,0.996078431372549,0.6385101496875
"mb","256","cluster","neg","128",0.0313725490196078,0.984313725490196,0.719818700091457,0.0431372549019608,1,0.643155404504473
"mb","256","cluster","neg","128",0.0274509803921569,0.976470588235294,0.759071948010775,0.0274509803921569,0.988235294117647,0.694364988654477
"mb","256","cluster","neg","256",0.0431372549019608,1,0.961339050685592,0.0431372549019608,1,0.808753241655322
"mb","256","cluster","neg","256",0.0509803921568627,1,0.940234061273416,0.0549019607843137,1,0.792664191178877
"mb","256","cluster","neg","256",0.0196078431372549,0.996078431372549,0.926746212553988,0.0235294117647059,1,0.784505545422758
"mb","256","cluster","neg","256",0.0196078431372549,1,0.954885574292542,0.0235294117647059,1,0.806214400825314
"mb","256","cluster","neg","256",0.0274509803921569,1,0.968052959073323,0.0313725490196078,1,0.813086367484956
"mb","256","cluster","neg","256",0.0274509803921569,1,0.931863664391852,0.0274509803921569,1,0.777800339416957
"mb","256","cluster","neg","256",0.0352941176470588,1,0.946350104991544,0.0392156862745098,1,0.808427590589269
"mb","256","cluster","neg","256",0.0470588235294118,1,0.958877335721525,0.0549019607843137,1,0.834264937112312
"mb","256","cluster","neg","256",0.0235294117647059,1,0.941493588110906,0.0352941176470588,1,0.808628915407555
"mb","256","cluster","neg","256",0.0392156862745098,1,0.948021421863731,0.0470588235294118,1,0.822646038712524
"mb","256","cluster","neg","256",0.0313725490196078,1,0.949300613464293,0.0392156862745098,1,0.793789622354085
"mb","256","cluster","neg","256",0.0274509803921569,1,0.951820792113816,0.0313725490196078,1,0.785411994098673
"mb","256","cluster","neg","256",0.0470588235294118,1,0.943438658060912,0.0509803921568627,1,0.786074791706703
"mb","256","cluster","neg","256",0.0352941176470588,1,0.958827272785201,0.0392156862745098,1,0.837758126172265
"mb","256","cluster","neg","256",0.0313725490196078,1,0.941085201612828,0.0352941176470588,1,0.790738760075141
"mb","256","cluster","neg","256",0.0549019607843137,1,0.946542224886494,0.0549019607843137,1,0.793509995527126
"mb","256","cluster","neg","256",0.0392156862745098,1,0.944264107682943,0.0392156862745098,1,0.797740801016094
"mb","256","cluster","neg","256",0.0235294117647059,1,0.94430266769242,0.0274509803921569,1,0.805340055329721
"mb","256","cluster","neg","256",0.0392156862745098,1,0.954336574534961,0.0431372549019608,1,0.821248760992716
"mb","256","cluster","neg","256",0.0470588235294118,1,0.954806311446368,0.0549019607843137,1,0.811472404077093
"mb","256","cluster","neg","512",0.0274509803921569,1,0.998452178249266,0.0274509803921569,1,0.826316432811518
"mb","256","cluster","neg","512",0.0274509803921569,1,0.98723118071366,0.0392156862745098,1,0.855233007453261
"mb","256","cluster","neg","512",0.0352941176470588,1,0.999577477537483,0.0274509803921569,1,0.843389353545752
"mb","256","cluster","neg","512",0.0274509803921569,1,0.99394110745484,0.0352941176470588,1,0.806113625249008
"mb","256","cluster","neg","512",0.0274509803921569,1,0.998900584645143,0.0235294117647059,1,0.879042184819107
"mb","256","cluster","neg","512",0.0431372549019608,1,0.987995106863596,0.0470588235294118,1,0.846032660017832
"mb","256","cluster","neg","512",0.0352941176470588,1,0.997221201919472,0.0431372549019608,1,0.841840855343062
"mb","256","cluster","neg","512",0.0627450980392157,1,0.997977739494629,0.0627450980392157,1,0.837851884100139
"mb","256","cluster","neg","512",0.0235294117647059,1,0.997296932223986,0.0274509803921569,1,0.835063913281766
"mb","256","cluster","neg","512",0.0352941176470588,1,0.995008231131395,0.0352941176470588,1,0.823369473208491
"mb","256","cluster","neg","512",0.0509803921568627,1,0.990291291441336,0.0509803921568627,1,0.849246099159068
"mb","256","cluster","neg","512",0.0274509803921569,1,0.993372703979135,0.0274509803921569,1,0.8614422819919
"mb","256","cluster","neg","512",0.0235294117647059,1,0.997715540703628,0.0313725490196078,1,0.821296368392005
"mb","256","cluster","neg","512",0.0352941176470588,1,0.989098118028459,0.0313725490196078,1,0.850881932208194
"mb","256","cluster","neg","512",0.0235294117647059,1,0.993905250708005,0.0313725490196078,1,0.851458083414507
"mb","256","cluster","neg","512",0.0392156862745098,1,0.991145208202702,0.0549019607843137,1,0.814073685893707
"mb","256","cluster","neg","512",0.0392156862745098,1,0.996991778024297,0.0392156862745098,1,0.839190884938826
"mb","256","cluster","neg","512",0.0352941176470588,1,0.998270575583062,0.0470588235294118,1,0.847106612446448
"mb","256","cluster","neg","512",0.0235294117647059,1,0.99880034211585,0.0274509803921569,1,0.862593413593817
"mb","256","cluster","neg","512",0.0274509803921569,1,0.99430344379439,0.0274509803921569,1,0.856750864226858
"mb","256","cluster","mix","32",0.0196078431372549,0.56078431372549,0.0702329542475243,0.0235294117647059,0.666666666666667,0.0796769075841615
"mb","256","cluster","mix","32",0.0549019607843137,0.576470588235294,0.0961868857453247,0.0588235294117647,0.729411764705882,0.108673129074707
"mb","256","cluster","mix","32",0.0117647058823529,0.537254901960784,0.0706315589569589,0.0117647058823529,0.725490196078431,0.0831608884550988
"mb","256","cluster","mix","32",0.0156862745098039,0.490196078431373,0.0547667899377823,0.0156862745098039,0.670588235294118,0.0545579596778918
"mb","256","cluster","mix","32",0.0117647058823529,0.486274509803922,0.0562734651885572,0.0117647058823529,0.635294117647059,0.0611389992323522
"mb","256","cluster","mix","32",0.0196078431372549,0.509803921568627,0.121656847689764,0.0196078431372549,0.674509803921569,0.127720507272355
"mb","256","cluster","mix","32",0.0313725490196078,0.505882352941176,0.0732944588480122,0.0313725490196078,0.662745098039216,0.0744424593291896
"mb","256","cluster","mix","32",0.0117647058823529,0.509803921568627,0.0948411396152332,0.0117647058823529,0.647058823529412,0.0951098508429921
"mb","256","cluster","mix","32",0.0392156862745098,0.556862745098039,0.0849481235775546,0.0392156862745098,0.686274509803922,0.0882982795781007
"mb","256","cluster","mix","32",0.0392156862745098,0.541176470588235,0.0534682793465238,0.0431372549019608,0.698039215686274,0.0540089259886258
"mb","256","cluster","mix","32",0.0196078431372549,0.458823529411765,0.0482191542734738,0.0196078431372549,0.627450980392157,0.0467899356962056
"mb","256","cluster","mix","32",0.0274509803921569,0.556862745098039,0.0840976796988407,0.0274509803921569,0.694117647058824,0.0827853880455187
"mb","256","cluster","mix","32",0.0117647058823529,0.501960784313725,0.0665928024087321,0.0196078431372549,0.705882352941177,0.0715619240756239
"mb","256","cluster","mix","32",0.0352941176470588,0.552941176470588,0.068650680449238,0.0431372549019608,0.717647058823529,0.0805103306714137
"mb","256","cluster","mix","32",0.00784313725490196,0.517647058823529,0.0777540806477576,0.00784313725490196,0.647058823529412,0.0651166997164911
"mb","256","cluster","mix","32",0.0392156862745098,0.525490196078431,0.0941047025561276,0.0117647058823529,0.701960784313725,0.0800629624785219
"mb","256","cluster","mix","32",0.0235294117647059,0.533333333333333,0.0750778534068325,0.0313725490196078,0.67843137254902,0.0802069604437611
"mb","256","cluster","mix","32",0.0156862745098039,0.498039215686275,0.0587849872980841,0.0117647058823529,0.694117647058824,0.0626606516025
"mb","256","cluster","mix","32",0.0156862745098039,0.501960784313725,0.0564487123721853,0.0156862745098039,0.686274509803922,0.0569002557689294
"mb","256","cluster","mix","32",0.0392156862745098,0.47843137254902,0.0551828771911352,0.0470588235294118,0.670588235294118,0.061190277553105
"mb","256","cluster","mix","64",0.0549019607843137,0.792156862745098,0.229858184835697,0.0470588235294118,0.870588235294118,0.229560587262764
"mb","256","cluster","mix","64",0.00392156862745098,0.850980392156863,0.324767350635356,0.00392156862745098,0.929411764705882,0.325373565415205
"mb","256","cluster","mix","64",0.0156862745098039,0.835294117647059,0.280299107371976,0.0235294117647059,0.909803921568627,0.295541193516581
"mb","256","cluster","mix","64",0.0196078431372549,0.835294117647059,0.343031465858946,0.0235294117647059,0.905882352941176,0.340553440717904
"mb","256","cluster","mix","64",0.0235294117647059,0.780392156862745,0.283732790657733,0.0235294117647059,0.87843137254902,0.290921298735287
"mb","256","cluster","mix","64",0.0470588235294118,0.819607843137255,0.262346205249897,0.0470588235294118,0.917647058823529,0.281436468052644
"mb","256","cluster","mix","64",0.00784313725490196,0.819607843137255,0.265432820585988,0.00784313725490196,0.905882352941176,0.279299346552656
"mb","256","cluster","mix","64",0.0509803921568627,0.803921568627451,0.234042629459105,0.0666666666666667,0.890196078431372,0.235570758594874
"mb","256","cluster","mix","64",0.0352941176470588,0.835294117647059,0.282148041460839,0.0352941176470588,0.925490196078431,0.298149212390448
"mb","256","cluster","mix","64",0.0156862745098039,0.823529411764706,0.317508114591469,0.0196078431372549,0.890196078431372,0.320341045322672
"mb","256","cluster","mix","64",0.0392156862745098,0.788235294117647,0.21798348957091,0.0352941176470588,0.886274509803922,0.22838029572157
"mb","256","cluster","mix","64",0.0431372549019608,0.807843137254902,0.255446926266336,0.0431372549019608,0.874509803921569,0.267427094460367
"mb","256","cluster","mix","64",0.0117647058823529,0.76078431372549,0.264584721348372,0.0117647058823529,0.850980392156863,0.27291189209405
"mb","256","cluster","mix","64",0.0274509803921569,0.8,0.300131702684523,0.0352941176470588,0.905882352941176,0.316357449862833
"mb","256","cluster","mix","64",0.0392156862745098,0.811764705882353,0.302497014775955,0.0431372549019608,0.858823529411765,0.313095095097155
"mb","256","cluster","mix","64",0.0392156862745098,0.811764705882353,0.236878338881955,0.0352941176470588,0.913725490196078,0.248644622384196
"mb","256","cluster","mix","64",0.0235294117647059,0.796078431372549,0.323844435593283,0.0156862745098039,0.886274509803922,0.33304689509219
"mb","256","cluster","mix","64",0.0117647058823529,0.815686274509804,0.223406110896206,0.0156862745098039,0.894117647058824,0.234726546916056
"mb","256","cluster","mix","64",0.0588235294117647,0.796078431372549,0.213514908528395,0.0705882352941176,0.901960784313726,0.230811408940095
"mb","256","cluster","mix","64",0.0156862745098039,0.792156862745098,0.267037098178073,0.0235294117647059,0.901960784313726,0.287471011587704
"mb","256","cluster","mix","128",0.0235294117647059,0.956862745098039,0.616692587457323,0.0274509803921569,0.988235294117647,0.615136794881223
"mb","256","cluster","mix","128",0.0235294117647059,0.972549019607843,0.70511800933683,0.0235294117647059,0.992156862745098,0.699482926142201
"mb","256","cluster","mix","128",0.0470588235294118,0.988235294117647,0.678397466024259,0.0392156862745098,0.996078431372549,0.669058110018158
"mb","256","cluster","mix","128",0.0196078431372549,0.972549019607843,0.645243404240417,0.0196078431372549,0.988235294117647,0.65585009688208
"mb","256","cluster","mix","128",0.0196078431372549,0.972549019607843,0.612697515974406,0.0235294117647059,0.992156862745098,0.599045725143619
"mb","256","cluster","mix","128",0.0274509803921569,0.972549019607843,0.664318069818835,0.0392156862745098,0.992156862745098,0.656617853964897
"mb","256","cluster","mix","128",0.0431372549019608,0.988235294117647,0.61568814183101,0.0509803921568627,0.992156862745098,0.613356172925026
"mb","256","cluster","mix","128",0.0235294117647059,0.968627450980392,0.596285621661279,0.0235294117647059,0.988235294117647,0.599723934526713
"mb","256","cluster","mix","128",0.0470588235294118,0.988235294117647,0.617564953566788,0.0509803921568627,0.996078431372549,0.618960358725203
"mb","256","cluster","mix","128",0.0431372549019608,0.968627450980392,0.688578926515475,0.0470588235294118,0.992156862745098,0.671403214631319
"mb","256","cluster","mix","128",0.0274509803921569,0.988235294117647,0.702448836925802,0.0313725490196078,1,0.689065190784969
"mb","256","cluster","mix","128",0.0549019607843137,0.976470588235294,0.639787931554594,0.0431372549019608,0.988235294117647,0.642401599091863
"mb","256","cluster","mix","128",0.0431372549019608,0.976470588235294,0.65298676307928,0.0549019607843137,0.988235294117647,0.639022037436754
"mb","256","cluster","mix","128",0.00784313725490196,0.984313725490196,0.647988095413279,0.00784313725490196,0.992156862745098,0.663411175260834
"mb","256","cluster","mix","128",0.0117647058823529,0.964705882352941,0.590534859876212,0.0117647058823529,0.988235294117647,0.583324638395846
"mb","256","cluster","mix","128",0.00392156862745098,0.952941176470588,0.616303698024474,0.00392156862745098,0.964705882352941,0.603094091296163
"mb","256","cluster","mix","128",0.0196078431372549,0.972549019607843,0.583563366891434,0.0235294117647059,0.992156862745098,0.584297543977164
"mb","256","cluster","mix","128",0.00784313725490196,0.968627450980392,0.603131656883416,0.00784313725490196,0.984313725490196,0.603715127618539
"mb","256","cluster","mix","128",0.0313725490196078,0.972549019607843,0.604133143896559,0.0392156862745098,0.996078431372549,0.596899522702917
"mb","256","cluster","mix","128",0.0274509803921569,0.976470588235294,0.637658192655907,0.0274509803921569,0.988235294117647,0.632169985577141
"mb","256","cluster","mix","256",0.0235294117647059,1,0.915878538226707,0.0313725490196078,1,0.888461924965405
"mb","256","cluster","mix","256",0.0470588235294118,1,0.917198172637845,0.0431372549019608,1,0.900159157320306
"mb","256","cluster","mix","256",0.0431372549019608,1,0.942078634937207,0.0392156862745098,1,0.918807870191409
"mb","256","cluster","mix","256",0.0117647058823529,1,0.923556088492783,0.0117647058823529,1,0.905352076576757
"mb","256","cluster","mix","256",0.0313725490196078,1,0.928316912391781,0.0392156862745098,1,0.903912665782535
"mb","256","cluster","mix","256",0.0117647058823529,1,0.928790217323617,0.0117647058823529,1,0.899387673141892
"mb","256","cluster","mix","256",0.00392156862745098,1,0.910342537418802,0.00392156862745098,1,0.89131080974831
"mb","256","cluster","mix","256",0.0156862745098039,1,0.926065026720652,0.0196078431372549,1,0.911400987109143
"mb","256","cluster","mix","256",0.0274509803921569,0.996078431372549,0.923179261413079,0.0352941176470588,1,0.897218786333544
"mb","256","cluster","mix","256",0.0196078431372549,1,0.922908032330247,0.0235294117647059,1,0.903320523809861
"mb","256","cluster","mix","256",0.0352941176470588,1,0.922895464539797,0.0352941176470588,1,0.893477612985484
"mb","256","cluster","mix","256",0.0156862745098039,1,0.913496419150658,0.0156862745098039,1,0.894499164564788
"mb","256","cluster","mix","256",0.0235294117647059,1,0.930340657471495,0.0274509803921569,1,0.902595076909457
"mb","256","cluster","mix","256",0.0235294117647059,1,0.93625681327593,0.0235294117647059,1,0.908927580339141
"mb","256","cluster","mix","256",0.0235294117647059,0.996078431372549,0.931930734990225,0.0196078431372549,1,0.900233458876059
"mb","256","cluster","mix","256",0.00392156862745098,1,0.939356600737162,0.0117647058823529,1,0.91946851256385
"mb","256","cluster","mix","256",0.0156862745098039,1,0.915756348293849,0.0117647058823529,1,0.896995829111603
"mb","256","cluster","mix","256",0.0196078431372549,1,0.92937306492818,0.0196078431372549,1,0.904540677215412
"mb","256","cluster","mix","256",0.0352941176470588,1,0.920103645548729,0.0509803921568627,1,0.902848057185495
"mb","256","cluster","mix","256",0.0235294117647059,1,0.918136972045015,0.0235294117647059,1,0.895709210455157
"mb","256","cluster","mix","512",0.0196078431372549,1,0.997405622598555,0.0235294117647059,1,0.9881166478298
"mb","256","cluster","mix","512",0.0235294117647059,1,0.996696418132668,0.0235294117647059,1,0.982175582263995
"mb","256","cluster","mix","512",0.0235294117647059,1,0.997550783732824,0.0274509803921569,1,0.989635927364479
"mb","256","cluster","mix","512",0.00784313725490196,1,0.997704489138752,0.0117647058823529,1,0.990174426147356
"mb","256","cluster","mix","512",0.0509803921568627,1,0.993613337744621,0.0549019607843137,1,0.980541309768091
"mb","256","cluster","mix","512",0.0196078431372549,1,0.996488830114803,0.0274509803921569,1,0.989828998782012
"mb","256","cluster","mix","512",0.0274509803921569,1,0.994033777741495,0.0274509803921569,1,0.981994296946687
"mb","256","cluster","mix","512",0.00784313725490196,1,0.987700243392801,0.00784313725490196,1,0.971409004056724
"mb","256","cluster","mix","512",0.0156862745098039,1,0.998579198635976,0.0196078431372549,1,0.977334832115307
"mb","256","cluster","mix","512",0.0784313725490196,1,0.996223682176754,0.0745098039215686,1,0.98367866057608
"mb","256","cluster","mix","512",0.0470588235294118,1,0.997557379098698,0.0470588235294118,1,0.987702553877354
"mb","256","cluster","mix","512",0.0313725490196078,1,0.997030679230105,0.0392156862745098,1,0.992502331231241
"mb","256","cluster","mix","512",0.0196078431372549,1,0.995902792163591,0.0235294117647059,1,0.984028108276456
"mb","256","cluster","mix","512",0.0274509803921569,1,0.997798356423599,0.0313725490196078,1,0.983085195739509
"mb","256","cluster","mix","512",0.0274509803921569,1,0.995359713392037,0.0274509803921569,1,0.985260638693494
"mb","256","cluster","mix","512",0.0705882352941176,1,0.993434921134088,0.0705882352941176,1,0.979790628394086
"mb","256","cluster","mix","512",0.0549019607843137,1,0.997668075974458,0.0549019607843137,1,0.988312655548283
"mb","256","cluster","mix","512",0.00784313725490196,1,0.998872589878567,0.0117647058823529,1,0.992034810830895
"mb","256","cluster","mix","512",0.0156862745098039,1,0.997269097711829,0.0156862745098039,1,0.984035610554271
"mb","256","cluster","mix","512",0.0431372549019608,1,0.996741606722179,0.0549019607843137,1,0.982573332346913
"mb","256","cluster","pos","32",0.0235294117647059,0.490196078431373,0.0518364784092397,0.0274509803921569,0.635294117647059,0.0567912594005941
"mb","256","cluster","pos","32",0.0274509803921569,0.505882352941176,0.0579101410960801,0.0274509803921569,0.670588235294118,0.0585758849800415
"mb","256","cluster","pos","32",0.0274509803921569,0.52156862745098,0.0592668846550183,0.0313725490196078,0.658823529411765,0.0635455366787524
"mb","256","cluster","pos","32",0.0196078431372549,0.47843137254902,0.0817055881736228,0.0196078431372549,0.63921568627451,0.0700850988552829
"mb","256","cluster","pos","32",0.0117647058823529,0.482352941176471,0.0507121710232286,0.0196078431372549,0.615686274509804,0.0563738396950384
"mb","256","cluster","pos","32",0.0235294117647059,0.505882352941176,0.0779223976914568,0.0235294117647059,0.674509803921569,0.0773460774793997
"mb","256","cluster","pos","32",0.0117647058823529,0.423529411764706,0.0400299144628933,0.00784313725490196,0.588235294117647,0.039171979616344
"mb","256","cluster","pos","32",0.00784313725490196,0.458823529411765,0.0437445568802445,0.00392156862745098,0.615686274509804,0.04207577448639
"mb","256","cluster","pos","32",0.00784313725490196,0.517647058823529,0.0544684210897008,0.00784313725490196,0.63921568627451,0.0524199022019798
"mb","256","cluster","pos","32",0.0117647058823529,0.517647058823529,0.0816061861013464,0.0117647058823529,0.658823529411765,0.0821132947686976
"mb","256","cluster","pos","32",0.00784313725490196,0.447058823529412,0.0331564404195954,0.0156862745098039,0.658823529411765,0.0384955121180689
"mb","256","cluster","pos","32",0.00392156862745098,0.509803921568627,0.0585163981066935,0.00784313725490196,0.701960784313725,0.0640192451575143
"mb","256","cluster","pos","32",0.0352941176470588,0.529411764705882,0.0658870600311971,0.0352941176470588,0.709803921568627,0.071478661851948
"mb","256","cluster","pos","32",0.0313725490196078,0.486274509803922,0.0458736950743376,0.0235294117647059,0.666666666666667,0.0483883763284361
"mb","256","cluster","pos","32",0.0313725490196078,0.498039215686275,0.0571184412962029,0.0313725490196078,0.682352941176471,0.0643171308914068
"mb","256","cluster","pos","32",0.0196078431372549,0.462745098039216,0.0454742163170876,0.0196078431372549,0.623529411764706,0.0442808906460714
"mb","256","cluster","pos","32",0.0313725490196078,0.47843137254902,0.0481207594155892,0.0313725490196078,0.635294117647059,0.0503953997028169
"mb","256","cluster","pos","32",0.0156862745098039,0.513725490196078,0.0578886448153419,0.0156862745098039,0.650980392156863,0.0634135859532163
"mb","256","cluster","pos","32",0.0156862745098039,0.517647058823529,0.0528396981723696,0.0156862745098039,0.674509803921569,0.0638150988904366
"mb","256","cluster","pos","32",0.0274509803921569,0.466666666666667,0.0588912857008374,0.0235294117647059,0.635294117647059,0.0650149783692092
"mb","256","cluster","pos","64",0.0156862745098039,0.788235294117647,0.182762438341575,0.0156862745098039,0.905882352941176,0.196705015554875
"mb","256","cluster","pos","64",0.0196078431372549,0.764705882352941,0.173306524791269,0.0196078431372549,0.862745098039216,0.191523222303915
"mb","256","cluster","pos","64",0.0313725490196078,0.725490196078431,0.185943884407801,0.0313725490196078,0.862745098039216,0.197979429233228
"mb","256","cluster","pos","64",0.0352941176470588,0.803921568627451,0.217791259881143,0.0313725490196078,0.913725490196078,0.238101833792978
"mb","256","cluster","pos","64",0.0392156862745098,0.792156862745098,0.221878397899097,0.0392156862745098,0.894117647058824,0.233877013706406
"mb","256","cluster","pos","64",0.0235294117647059,0.827450980392157,0.24443303529226,0.0235294117647059,0.913725490196078,0.248908687158702
